icon_name	target_size	category	source	source_dimensions	decoder
k	22	apps	kmenuedit/icons/mini-k.xpm	14x14	pillow
k	24	apps	kmenuedit/icons/mini-k.xpm	14x14	pillow
k	32	apps	kmenuedit/icons/mini-k.xpm	14x14	pillow
k	48	apps	kmenuedit/icons/mini-k.xpm	14x14	pillow
kde1	16	apps	kfm/pics/kde1.xpm	22x22	xpm-fallback
kde1	22	apps	kfm/pics/kde1.xpm	22x22	xpm-fallback
kde1	24	apps	kfm/pics/kde1.xpm	22x22	xpm-fallback
kde1	32	apps	kfm/pics/kde1.xpm	22x22	xpm-fallback
kde1	48	apps	kfm/pics/kde1.xpm	22x22	xpm-fallback
kde2	16	apps	kfm/pics/kde2.xpm	22x22	xpm-fallback
kde2	22	apps	kfm/pics/kde2.xpm	22x22	xpm-fallback
kde2	24	apps	kfm/pics/kde2.xpm	22x22	xpm-fallback
kde2	32	apps	kfm/pics/kde2.xpm	22x22	xpm-fallback
kde2	48	apps	kfm/pics/kde2.xpm	22x22	xpm-fallback
kde3	16	apps	kfm/pics/kde3.xpm	22x22	xpm-fallback
kde3	22	apps	kfm/pics/kde3.xpm	22x22	xpm-fallback
kde3	24	apps	kfm/pics/kde3.xpm	22x22	xpm-fallback
kde3	32	apps	kfm/pics/kde3.xpm	22x22	xpm-fallback
kde3	48	apps	kfm/pics/kde3.xpm	22x22	xpm-fallback
kde4	16	apps	kfm/pics/kde4.xpm	22x22	xpm-fallback
kde4	22	apps	kfm/pics/kde4.xpm	22x22	xpm-fallback
kde4	24	apps	kfm/pics/kde4.xpm	22x22	xpm-fallback
kde4	32	apps	kfm/pics/kde4.xpm	22x22	xpm-fallback
kde4	48	apps	kfm/pics/kde4.xpm	22x22	xpm-fallback
kde5	16	apps	kfm/pics/kde5.xpm	22x22	xpm-fallback
kde5	22	apps	kfm/pics/kde5.xpm	22x22	xpm-fallback
kde5	24	apps	kfm/pics/kde5.xpm	22x22	xpm-fallback
kde5	32	apps	kfm/pics/kde5.xpm	22x22	xpm-fallback
kde5	48	apps	kfm/pics/kde5.xpm	22x22	xpm-fallback
kde6	16	apps	kfm/pics/kde6.xpm	22x22	xpm-fallback
kde6	22	apps	kfm/pics/kde6.xpm	22x22	xpm-fallback
kde6	24	apps	kfm/pics/kde6.xpm	22x22	xpm-fallback
kde6	32	apps	kfm/pics/kde6.xpm	22x22	xpm-fallback
kde6	48	apps	kfm/pics/kde6.xpm	22x22	xpm-fallback
kde7	16	apps	kfm/pics/kde7.xpm	22x22	xpm-fallback
kde7	22	apps	kfm/pics/kde7.xpm	22x22	xpm-fallback
kde7	24	apps	kfm/pics/kde7.xpm	22x22	xpm-fallback
kde7	32	apps	kfm/pics/kde7.xpm	22x22	xpm-fallback
kde7	48	apps	kfm/pics/kde7.xpm	22x22	xpm-fallback
kde8	16	apps	kfm/pics/kde8.xpm	22x22	xpm-fallback
kde8	22	apps	kfm/pics/kde8.xpm	22x22	xpm-fallback
kde8	24	apps	kfm/pics/kde8.xpm	22x22	xpm-fallback
kde8	32	apps	kfm/pics/kde8.xpm	22x22	xpm-fallback
kde8	48	apps	kfm/pics/kde8.xpm	22x22	xpm-fallback
kde9	16	apps	kfm/pics/kde9.xpm	22x22	xpm-fallback
kde9	22	apps	kfm/pics/kde9.xpm	22x22	xpm-fallback
kde9	24	apps	kfm/pics/kde9.xpm	22x22	xpm-fallback
kde9	32	apps	kfm/pics/kde9.xpm	22x22	xpm-fallback
kde9	48	apps	kfm/pics/kde9.xpm	22x22	xpm-fallback
kdelogo	16	apps	kdm/pics/kdelogo.xpm	100x100	xpm-fallback
kdelogo	22	apps	kdm/pics/kdelogo.xpm	100x100	xpm-fallback
kdelogo	24	apps	kdm/pics/kdelogo.xpm	100x100	xpm-fallback
kdelogo	32	apps	kdm/pics/kdelogo.xpm	100x100	xpm-fallback
kdelogo	48	apps	kdm/pics/kdelogo.xpm	100x100	xpm-fallback
key	16	apps	pics/key.xpm	22x22	xpm-fallback
key	22	apps	pics/key.xpm	22x22	xpm-fallback
key	24	apps	pics/key.xpm	22x22	xpm-fallback
key	32	apps	pics/key.xpm	22x22	xpm-fallback
key	48	apps	pics/key.xpm	22x22	xpm-fallback
kfind	16	apps	kfind/kfind.xpm	32x32	xpm-fallback
kfind	22	apps	kfind/kfind.xpm	32x32	xpm-fallback
kfind	24	apps	kfind/kfind.xpm	32x32	xpm-fallback
kfind	32	apps	kfind/kfind.xpm	32x32	xpm-fallback
kfind	48	apps	kfind/kfind.xpm	32x32	xpm-fallback
kfm-fulltrash	16	apps	pics/kfm_fulltrash.xpm	32x32	xpm-fallback
kfm-fulltrash	22	apps	pics/kfm_fulltrash.xpm	32x32	xpm-fallback
kfm-fulltrash	24	apps	pics/kfm_fulltrash.xpm	32x32	xpm-fallback
kfm-fulltrash	32	apps	pics/kfm_fulltrash.xpm	32x32	xpm-fallback
kfm-fulltrash	48	apps	pics/kfm_fulltrash.xpm	32x32	xpm-fallback
kfm-home	16	places	pics/kfm_home.xpm	48x48	xpm-fallback
kfm-home	22	places	pics/kfm_home.xpm	48x48	xpm-fallback
kfm-home	24	places	pics/kfm_home.xpm	48x48	xpm-fallback
kfm-home	32	places	pics/kfm_home.xpm	48x48	xpm-fallback
kfm-home	48	places	pics/kfm_home.xpm	48x48	xpm-fallback
kfm-trash	16	places	pics/kfm_trash.xpm	32x32	xpm-fallback
kfm-trash	22	places	pics/kfm_trash.xpm	32x32	xpm-fallback
kfm-trash	24	places	pics/kfm_trash.xpm	32x32	xpm-fallback
kfm-trash	32	places	pics/kfm_trash.xpm	32x32	xpm-fallback
kfm-trash	48	places	pics/kfm_trash.xpm	32x32	xpm-fallback
kmultiple	16	apps	kfm/pics/kmultiple.xpm	31x35	xpm-fallback
kmultiple	22	apps	kfm/pics/kmultiple.xpm	31x35	xpm-fallback
kmultiple	24	apps	kfm/pics/kmultiple.xpm	31x35	xpm-fallback
kmultiple	32	apps	kfm/pics/kmultiple.xpm	31x35	xpm-fallback
kmultiple	48	apps	kfm/pics/kmultiple.xpm	31x35	xpm-fallback
l-src	16	apps	pics/l_src.xpm	32x32	xpm-fallback
l-src	22	apps	pics/l_src.xpm	32x32	xpm-fallback
l-src	24	apps	pics/l_src.xpm	32x32	xpm-fallback
l-src	32	apps	pics/l_src.xpm	32x32	xpm-fallback
l-src	48	apps	pics/l_src.xpm	32x32	xpm-fallback
launch	16	apps	pics/launch.xpm	48x48	xpm-fallback
launch	22	apps	pics/launch.xpm	48x48	xpm-fallback
launch	24	apps	pics/launch.xpm	48x48	xpm-fallback
launch	32	apps	pics/launch.xpm	48x48	xpm-fallback
launch	48	apps	pics/launch.xpm	48x48	xpm-fallback
link	16	apps	pics/link.xpm	32x32	xpm-fallback
link	22	apps	pics/link.xpm	32x32	xpm-fallback
link	24	apps	pics/link.xpm	32x32	xpm-fallback
link	32	apps	pics/link.xpm	32x32	xpm-fallback
link	48	apps	pics/link.xpm	32x32	xpm-fallback
lock	16	actions	kmenuedit/icons/mini-lock.xpm	16x14	xpm-fallback
lock	22	actions	pics/toolbar/lock.xpm	22x22	pillow
lock	24	actions	pics/toolbar/lock.xpm	22x22	pillow
lock	32	actions	pics/toolbar/lock.xpm	22x22	pillow
lock	48	actions	pics/toolbar/lock.xpm	22x22	pillow
lockedfolder	16	places	pics/lockedfolder.xpm	32x32	xpm-fallback
lockedfolder	22	places	pics/lockedfolder.xpm	32x32	xpm-fallback
lockedfolder	24	places	pics/lockedfolder.xpm	32x32	xpm-fallback
lockedfolder	32	places	pics/lockedfolder.xpm	32x32	xpm-fallback
lockedfolder	48	places	pics/lockedfolder.xpm	32x32	xpm-fallback
lower	16	apps	kmenuedit/icons/mini-lower.xpm	16x14	xpm-fallback
lower	22	apps	kmenuedit/icons/mini-lower.xpm	16x14	xpm-fallback
lower	24	apps	kmenuedit/icons/mini-lower.xpm	16x14	xpm-fallback
lower	32	apps	kmenuedit/icons/mini-lower.xpm	16x14	xpm-fallback
lower	48	apps	kmenuedit/icons/mini-lower.xpm	16x14	xpm-fallback
mail	16	apps	kmenuedit/icons/mini-mail.xpm	16x14	xpm-fallback
mail	22	apps	kmenuedit/icons/mini-mail.xpm	16x14	xpm-fallback
mail	24	apps	kmenuedit/icons/mini-mail.xpm	16x14	xpm-fallback
mail	32	apps	kmenuedit/icons/mini-mail.xpm	16x14	xpm-fallback
mail	48	apps	kmenuedit/icons/mini-mail.xpm	16x14	xpm-fallback
make	16	apps	pics/make.xpm	32x32	xpm-fallback
make	22	apps	pics/make.xpm	32x32	xpm-fallback
make	24	apps	pics/make.xpm	32x32	xpm-fallback
make	32	apps	pics/make.xpm	32x32	xpm-fallback
make	48	apps	pics/make.xpm	32x32	xpm-fallback
manual	16	apps	kmenuedit/icons/mini-manual.xpm	16x14	xpm-fallback
manual	22	apps	kmenuedit/icons/mini-manual.xpm	16x14	xpm-fallback
manual	24	apps	kmenuedit/icons/mini-manual.xpm	16x14	xpm-fallback
manual	32	apps	kmenuedit/icons/mini-manual.xpm	16x14	xpm-fallback
manual	48	apps	kmenuedit/icons/mini-manual.xpm	16x14	xpm-fallback
max1	16	apps	kmenuedit/icons/mini-max1.xpm	16x14	pillow
max1	22	apps	kmenuedit/icons/mini-max1.xpm	16x14	pillow
max1	24	apps	kmenuedit/icons/mini-max1.xpm	16x14	pillow
max1	32	apps	kmenuedit/icons/mini-max1.xpm	16x14	pillow
max1	48	apps	kmenuedit/icons/mini-max1.xpm	16x14	pillow
maximize2	16	apps	kmenuedit/icons/maximize2.xpm	13x12	xpm-fallback
maximize2	22	apps	kmenuedit/icons/maximize2.xpm	13x12	xpm-fallback
maximize2	24	apps	kmenuedit/icons/maximize2.xpm	13x12	xpm-fallback
maximize2	32	apps	kmenuedit/icons/maximize2.xpm	13x12	xpm-fallback
maximize2	48	apps	kmenuedit/icons/maximize2.xpm	13x12	xpm-fallback
maze	16	apps	kmenuedit/icons/mini-maze.xpm	16x14	xpm-fallback
maze	22	apps	kmenuedit/icons/mini-maze.xpm	16x14	xpm-fallback
maze	24	apps	kmenuedit/icons/mini-maze.xpm	16x14	xpm-fallback
maze	32	apps	kmenuedit/icons/mini-maze.xpm	16x14	xpm-fallback
maze	48	apps	kmenuedit/icons/mini-maze.xpm	16x14	xpm-fallback
metafont	16	apps	pics/metafont.xpm	32x32	xpm-fallback
metafont	22	apps	pics/metafont.xpm	32x32	xpm-fallback
metafont	24	apps	pics/metafont.xpm	32x32	xpm-fallback
metafont	32	apps	pics/metafont.xpm	32x32	xpm-fallback
metafont	48	apps	pics/metafont.xpm	32x32	xpm-fallback
midi	16	apps	pics/midi.xpm	32x32	xpm-fallback
midi	22	apps	pics/midi.xpm	32x32	xpm-fallback
midi	24	apps	pics/midi.xpm	32x32	xpm-fallback
midi	32	apps	pics/midi.xpm	32x32	xpm-fallback
midi	48	apps	pics/midi.xpm	32x32	xpm-fallback
mini	16	apps	kmenuedit/icons/mini.xpm	14x14	xpm-fallback
mini	22	apps	kmenuedit/icons/mini.xpm	14x14	xpm-fallback
mini	24	apps	kmenuedit/icons/mini.xpm	14x14	xpm-fallback
mini	32	apps	kmenuedit/icons/mini.xpm	14x14	xpm-fallback
mini	48	apps	kmenuedit/icons/mini.xpm	14x14	xpm-fallback
mini.audiovol	16	apps	kmenuedit/icons/mini.audiovol.xpm	14x14	xpm-fallback
mini.audiovol	22	apps	kmenuedit/icons/mini.audiovol.xpm	14x14	xpm-fallback
mini.audiovol	24	apps	kmenuedit/icons/mini.audiovol.xpm	14x14	xpm-fallback
mini.audiovol	32	apps	kmenuedit/icons/mini.audiovol.xpm	14x14	xpm-fallback
mini.audiovol	48	apps	kmenuedit/icons/mini.audiovol.xpm	14x14	xpm-fallback
mini.checkmark	16	apps	kmenuedit/icons/mini.checkmark.xpm	11x11	xpm-fallback
mini.checkmark	22	apps	kmenuedit/icons/mini.checkmark.xpm	11x11	xpm-fallback
mini.checkmark	24	apps	kmenuedit/icons/mini.checkmark.xpm	11x11	xpm-fallback
mini.checkmark	32	apps	kmenuedit/icons/mini.checkmark.xpm	11x11	xpm-fallback
mini.checkmark	48	apps	kmenuedit/icons/mini.checkmark.xpm	11x11	xpm-fallback
mini.cut	16	actions	kmenuedit/icons/mini.cut.xpm	9x14	xpm-fallback
mini.cut	22	actions	kmenuedit/icons/mini.cut.xpm	9x14	xpm-fallback
mini.cut	24	actions	kmenuedit/icons/mini.cut.xpm	9x14	xpm-fallback
mini.cut	32	actions	kmenuedit/icons/mini.cut.xpm	9x14	xpm-fallback
mini.cut	48	actions	kmenuedit/icons/mini.cut.xpm	9x14	xpm-fallback
mini.destroy	16	apps	kmenuedit/icons/mini.destroy.xpm	14x14	xpm-fallback
mini.destroy	22	apps	kmenuedit/icons/mini.destroy.xpm	14x14	xpm-fallback
mini.destroy	24	apps	kmenuedit/icons/mini.destroy.xpm	14x14	xpm-fallback
mini.destroy	32	apps	kmenuedit/icons/mini.destroy.xpm	14x14	xpm-fallback
mini.destroy	48	apps	kmenuedit/icons/mini.destroy.xpm	14x14	xpm-fallback
mini.excl	16	apps	kmenuedit/icons/mini.excl.xpm	14x14	xpm-fallback
mini.excl	22	apps	kmenuedit/icons/mini.excl.xpm	14x14	xpm-fallback
mini.excl	24	apps	kmenuedit/icons/mini.excl.xpm	14x14	xpm-fallback
mini.excl	32	apps	kmenuedit/icons/mini.excl.xpm	14x14	xpm-fallback
mini.excl	48	apps	kmenuedit/icons/mini.excl.xpm	14x14	xpm-fallback
mini.exit	16	actions	kmenuedit/icons/mini.exit.xpm	22x14	pillow
mini.exit	22	actions	kmenuedit/icons/mini.exit.xpm	22x14	pillow
mini.exit	24	actions	kmenuedit/icons/mini.exit.xpm	22x14	pillow
mini.exit	32	actions	kmenuedit/icons/mini.exit.xpm	22x14	pillow
mini.exit	48	actions	kmenuedit/icons/mini.exit.xpm	22x14	pillow
mini.fvwm	16	apps	kmenuedit/icons/mini.fvwm.xpm	14x14	xpm-fallback
mini.fvwm	22	apps	kmenuedit/icons/mini.fvwm.xpm	14x14	xpm-fallback
mini.fvwm	24	apps	kmenuedit/icons/mini.fvwm.xpm	14x14	xpm-fallback
mini.fvwm	32	apps	kmenuedit/icons/mini.fvwm.xpm	14x14	xpm-fallback
mini.fvwm	48	apps	kmenuedit/icons/mini.fvwm.xpm	14x14	xpm-fallback
mini.letter	16	apps	kmenuedit/icons/mini.letter.xpm	14x10	pillow
mini.letter	22	apps	kmenuedit/icons/mini.letter.xpm	14x10	pillow
mini.letter	24	apps	kmenuedit/icons/mini.letter.xpm	14x10	pillow
mini.letter	32	apps	kmenuedit/icons/mini.letter.xpm	14x10	pillow
mini.letter	48	apps	kmenuedit/icons/mini.letter.xpm	14x10	pillow
mini.lower	16	apps	kmenuedit/icons/mini.lower.xpm	14x14	xpm-fallback
mini.lower	22	apps	kmenuedit/icons/mini.lower.xpm	14x14	xpm-fallback
mini.lower	24	apps	kmenuedit/icons/mini.lower.xpm	14x14	xpm-fallback
mini.lower	32	apps	kmenuedit/icons/mini.lower.xpm	14x14	xpm-fallback
mini.lower	48	apps	kmenuedit/icons/mini.lower.xpm	14x14	xpm-fallback
mini.move	16	apps	kmenuedit/icons/mini.move.xpm	14x14	xpm-fallback
mini.move	22	apps	kmenuedit/icons/mini.move.xpm	14x14	xpm-fallback
mini.move	24	apps	kmenuedit/icons/mini.move.xpm	14x14	xpm-fallback
mini.move	32	apps	kmenuedit/icons/mini.move.xpm	14x14	xpm-fallback
mini.move	48	apps	kmenuedit/icons/mini.move.xpm	14x14	xpm-fallback
mini.netscape	16	apps	kmenuedit/icons/mini.netscape.xpm	14x14	xpm-fallback
mini.netscape	22	apps	kmenuedit/icons/mini.netscape.xpm	14x14	xpm-fallback
mini.netscape	24	apps	kmenuedit/icons/mini.netscape.xpm	14x14	xpm-fallback
mini.netscape	32	apps	kmenuedit/icons/mini.netscape.xpm	14x14	xpm-fallback
mini.netscape	48	apps	kmenuedit/icons/mini.netscape.xpm	14x14	xpm-fallback
mini.raise	16	apps	kmenuedit/icons/mini.raise.xpm	14x14	xpm-fallback
mini.raise	22	apps	kmenuedit/icons/mini.raise.xpm	14x14	xpm-fallback
mini.raise	24	apps	kmenuedit/icons/mini.raise.xpm	14x14	xpm-fallback
mini.raise	32	apps	kmenuedit/icons/mini.raise.xpm	14x14	xpm-fallback
mini.raise	48	apps	kmenuedit/icons/mini.raise.xpm	14x14	xpm-fallback
mini.resize	16	apps	kmenuedit/icons/mini.resize.xpm	14x14	xpm-fallback
mini.resize	22	apps	kmenuedit/icons/mini.resize.xpm	14x14	xpm-fallback
mini.resize	24	apps	kmenuedit/icons/mini.resize.xpm	14x14	xpm-fallback
mini.resize	32	apps	kmenuedit/icons/mini.resize.xpm	14x14	xpm-fallback
mini.resize	48	apps	kmenuedit/icons/mini.resize.xpm	14x14	xpm-fallback
mini.xarchie	16	apps	kmenuedit/icons/mini.xarchie.xpm	14x14	xpm-fallback
mini.xarchie	22	apps	kmenuedit/icons/mini.xarchie.xpm	14x14	xpm-fallback
mini.xarchie	24	apps	kmenuedit/icons/mini.xarchie.xpm	14x14	xpm-fallback
mini.xarchie	32	apps	kmenuedit/icons/mini.xarchie.xpm	14x14	xpm-fallback
mini.xarchie	48	apps	kmenuedit/icons/mini.xarchie.xpm	14x14	xpm-fallback
mini.xboing	16	apps	kmenuedit/icons/mini.xboing.xpm	14x14	xpm-fallback
mini.xboing	22	apps	kmenuedit/icons/mini.xboing.xpm	14x14	xpm-fallback
mini.xboing	24	apps	kmenuedit/icons/mini.xboing.xpm	14x14	xpm-fallback
mini.xboing	32	apps	kmenuedit/icons/mini.xboing.xpm	14x14	xpm-fallback
mini.xboing	48	apps	kmenuedit/icons/mini.xboing.xpm	14x14	xpm-fallback
mini.xlock	16	apps	kmenuedit/icons/mini.xlock.xpm	14x14	xpm-fallback
mini.xlock	22	apps	kmenuedit/icons/mini.xlock.xpm	14x14	xpm-fallback
mini.xlock	24	apps	kmenuedit/icons/mini.xlock.xpm	14x14	xpm-fallback
mini.xlock	32	apps	kmenuedit/icons/mini.xlock.xpm	14x14	xpm-fallback
mini.xlock	48	apps	kmenuedit/icons/mini.xlock.xpm	14x14	xpm-fallback
mini.xterm	16	apps	kmenuedit/icons/mini.xterm.xpm	14x14	xpm-fallback
mini.xterm	22	apps	kmenuedit/icons/mini.xterm.xpm	14x14	xpm-fallback
mini.xterm	24	apps	kmenuedit/icons/mini.xterm.xpm	14x14	xpm-fallback
mini.xterm	32	apps	kmenuedit/icons/mini.xterm.xpm	14x14	xpm-fallback
mini.xterm	48	apps	kmenuedit/icons/mini.xterm.xpm	14x14	xpm-fallback
mini.zircon	16	apps	kmenuedit/icons/mini.zircon.xpm	14x14	xpm-fallback
mini.zircon	22	apps	kmenuedit/icons/mini.zircon.xpm	14x14	xpm-fallback
mini.zircon	24	apps	kmenuedit/icons/mini.zircon.xpm	14x14	xpm-fallback
mini.zircon	32	apps	kmenuedit/icons/mini.zircon.xpm	14x14	xpm-fallback
mini.zircon	48	apps	kmenuedit/icons/mini.zircon.xpm	14x14	xpm-fallback
moc-src	16	apps	pics/moc_src.xpm	32x32	xpm-fallback
moc-src	22	apps	pics/moc_src.xpm	32x32	xpm-fallback
moc-src	24	apps	pics/moc_src.xpm	32x32	xpm-fallback
moc-src	32	apps	pics/moc_src.xpm	32x32	xpm-fallback
moc-src	48	apps	pics/moc_src.xpm	32x32	xpm-fallback
modules	16	apps	kmenuedit/icons/mini-modules.xpm	16x14	xpm-fallback
modules	22	apps	kmenuedit/icons/mini-modules.xpm	16x14	xpm-fallback
modules	24	apps	kmenuedit/icons/mini-modules.xpm	16x14	xpm-fallback
modules	32	apps	kmenuedit/icons/mini-modules.xpm	16x14	xpm-fallback
modules	48	apps	kmenuedit/icons/mini-modules.xpm	16x14	xpm-fallback
move	16	apps	kmenuedit/icons/mini-move.xpm	16x14	xpm-fallback
move	22	apps	kmenuedit/icons/mini-move.xpm	16x14	xpm-fallback
move	24	apps	kmenuedit/icons/mini-move.xpm	16x14	xpm-fallback
move	32	apps	kmenuedit/icons/mini-move.xpm	16x14	xpm-fallback
move	48	apps	kmenuedit/icons/mini-move.xpm	16x14	xpm-fallback
move1	16	apps	kmenuedit/icons/mini-move1.xpm	16x14	xpm-fallback
move1	22	apps	kmenuedit/icons/mini-move1.xpm	16x14	xpm-fallback
move1	24	apps	kmenuedit/icons/mini-move1.xpm	16x14	xpm-fallback
move1	32	apps	kmenuedit/icons/mini-move1.xpm	16x14	xpm-fallback
move1	48	apps	kmenuedit/icons/mini-move1.xpm	16x14	xpm-fallback
news	16	apps	pics/news.xpm	48x48	xpm-fallback
news	22	apps	pics/news.xpm	48x48	xpm-fallback
news	24	apps	pics/news.xpm	48x48	xpm-fallback
news	32	apps	pics/news.xpm	48x48	xpm-fallback
news	48	apps	pics/news.xpm	48x48	xpm-fallback
next	16	actions	pics/toolbar/next.xpm	22x22	pillow
next	22	actions	pics/toolbar/next.xpm	22x22	pillow
next	24	actions	pics/toolbar/next.xpm	22x22	pillow
next	32	actions	pics/toolbar/next.xpm	22x22	pillow
next	48	actions	pics/toolbar/next.xpm	22x22	pillow
nscape	16	apps	kmenuedit/icons/mini-nscape.xpm	15x14	xpm-fallback
nscape	22	apps	kmenuedit/icons/mini-nscape.xpm	15x14	xpm-fallback
nscape	24	apps	kmenuedit/icons/mini-nscape.xpm	15x14	xpm-fallback
nscape	32	apps	kmenuedit/icons/mini-nscape.xpm	15x14	xpm-fallback
nscape	48	apps	kmenuedit/icons/mini-nscape.xpm	15x14	xpm-fallback
ofolder	16	places	kmenuedit/icons/mini-ofolder.xpm	16x14	xpm-fallback
ofolder	22	places	kmenuedit/icons/mini-ofolder.xpm	16x14	xpm-fallback
ofolder	24	places	kmenuedit/icons/mini-ofolder.xpm	16x14	xpm-fallback
ofolder	32	places	kmenuedit/icons/mini-ofolder.xpm	16x14	xpm-fallback
ofolder	48	places	kmenuedit/icons/mini-ofolder.xpm	16x14	xpm-fallback
olwm	16	apps	kmenuedit/icons/mini-olwm.xpm	16x14	xpm-fallback
olwm	22	apps	kmenuedit/icons/mini-olwm.xpm	16x14	xpm-fallback
olwm	24	apps	kmenuedit/icons/mini-olwm.xpm	16x14	xpm-fallback
olwm	32	apps	kmenuedit/icons/mini-olwm.xpm	16x14	xpm-fallback
olwm	48	apps	kmenuedit/icons/mini-olwm.xpm	16x14	xpm-fallback
open	16	actions	pics/open.xpm	16x13	xpm-fallback
open	22	actions	pics/open.xpm	16x13	xpm-fallback
open	24	actions	pics/open.xpm	16x13	xpm-fallback
open	32	actions	pics/open.xpm	16x13	xpm-fallback
open	48	actions	pics/open.xpm	16x13	xpm-fallback
p-src	16	apps	pics/p_src.xpm	32x32	xpm-fallback
p-src	22	apps	pics/p_src.xpm	32x32	xpm-fallback
p-src	24	apps	pics/p_src.xpm	32x32	xpm-fallback
p-src	32	apps	pics/p_src.xpm	32x32	xpm-fallback
p-src	48	apps	pics/p_src.xpm	32x32	xpm-fallback
page	16	actions	pics/toolbar/page.xpm	22x22	pillow
page	22	actions	pics/toolbar/page.xpm	22x22	pillow
page	24	actions	pics/toolbar/page.xpm	22x22	pillow
page	32	actions	pics/toolbar/page.xpm	22x22	pillow
page	48	actions	pics/toolbar/page.xpm	22x22	pillow
paint	16	apps	kmenuedit/icons/mini-paint.xpm	16x14	xpm-fallback
paint	22	apps	kmenuedit/icons/mini-paint.xpm	16x14	xpm-fallback
paint	24	apps	kmenuedit/icons/mini-paint.xpm	16x14	xpm-fallback
paint	32	apps	kmenuedit/icons/mini-paint.xpm	16x14	xpm-fallback
paint	48	apps	kmenuedit/icons/mini-paint.xpm	16x14	xpm-fallback
paintbucket	16	actions	pics/toolbar/paintbucket.xpm	22x22	pillow
paintbucket	22	actions	pics/toolbar/paintbucket.xpm	22x22	pillow
paintbucket	24	actions	pics/toolbar/paintbucket.xpm	22x22	pillow
paintbucket	32	actions	pics/toolbar/paintbucket.xpm	22x22	pillow
paintbucket	48	actions	pics/toolbar/paintbucket.xpm	22x22	pillow
pdf	16	mimetypes	pics/pdf.xpm	32x32	xpm-fallback
pdf	22	mimetypes	pics/pdf.xpm	32x32	xpm-fallback
pdf	24	mimetypes	pics/pdf.xpm	32x32	xpm-fallback
pdf	32	mimetypes	pics/pdf.xpm	32x32	xpm-fallback
pdf	48	mimetypes	pics/pdf.xpm	32x32	xpm-fallback
pencil	16	apps	kmenuedit/icons/mini-pencil.xpm	16x14	xpm-fallback
pencil	22	apps	kmenuedit/icons/mini-pencil.xpm	16x14	xpm-fallback
pencil	24	apps	kmenuedit/icons/mini-pencil.xpm	16x14	xpm-fallback
pencil	32	apps	kmenuedit/icons/mini-pencil.xpm	16x14	xpm-fallback
pencil	48	apps	kmenuedit/icons/mini-pencil.xpm	16x14	xpm-fallback
pipe	16	apps	pics/pipe.xpm	32x32	xpm-fallback
pipe	22	apps	pics/pipe.xpm	32x32	xpm-fallback
pipe	24	apps	pics/pipe.xpm	32x32	xpm-fallback
pipe	32	apps	pics/pipe.xpm	32x32	xpm-fallback
pipe	48	apps	pics/pipe.xpm	32x32	xpm-fallback
pk	16	apps	pics/pk.xpm	32x32	xpm-fallback
pk	22	apps	pics/pk.xpm	32x32	xpm-fallback
pk	24	apps	pics/pk.xpm	32x32	xpm-fallback
pk	32	apps	pics/pk.xpm	32x32	xpm-fallback
pk	48	apps	pics/pk.xpm	32x32	xpm-fallback
postscript	16	apps	pics/postscript.xpm	32x32	xpm-fallback
postscript	22	apps	pics/postscript.xpm	32x32	xpm-fallback
postscript	24	apps	pics/postscript.xpm	32x32	xpm-fallback
postscript	32	apps	pics/postscript.xpm	32x32	xpm-fallback
postscript	48	apps	pics/postscript.xpm	32x32	xpm-fallback
prev	16	actions	pics/toolbar/prev.xpm	22x22	pillow
prev	22	actions	pics/toolbar/prev.xpm	22x22	pillow
prev	24	actions	pics/toolbar/prev.xpm	22x22	pillow
prev	32	actions	pics/toolbar/prev.xpm	22x22	pillow
prev	48	actions	pics/toolbar/prev.xpm	22x22	pillow
printer	16	apps	pics/printer.xpm	48x48	pillow
printer	22	apps	pics/printer.xpm	48x48	pillow
printer	24	apps	pics/printer.xpm	48x48	pillow
printer	32	apps	pics/printer.xpm	48x48	pillow
printer	48	apps	pics/printer.xpm	48x48	pillow
question	16	apps	kmenuedit/icons/mini-question.xpm	16x14	xpm-fallback
question	22	apps	kmenuedit/icons/mini-question.xpm	16x14	xpm-fallback
question	24	apps	kmenuedit/icons/mini-question.xpm	16x14	xpm-fallback
question	32	apps	kmenuedit/icons/mini-question.xpm	16x14	xpm-fallback
question	48	apps	kmenuedit/icons/mini-question.xpm	16x14	xpm-fallback
raise	16	apps	kmenuedit/icons/mini-raise.xpm	16x14	xpm-fallback
raise	22	apps	kmenuedit/icons/mini-raise.xpm	16x14	xpm-fallback
raise	24	apps	kmenuedit/icons/mini-raise.xpm	16x14	xpm-fallback
raise	32	apps	kmenuedit/icons/mini-raise.xpm	16x14	xpm-fallback
raise	48	apps	kmenuedit/icons/mini-raise.xpm	16x14	xpm-fallback
ray	16	apps	kmenuedit/icons/mini-ray.xpm	16x14	xpm-fallback
ray	22	apps	kmenuedit/icons/mini-ray.xpm	16x14	xpm-fallback
ray	24	apps	kmenuedit/icons/mini-ray.xpm	16x14	xpm-fallback
ray	32	apps	kmenuedit/icons/mini-ray.xpm	16x14	xpm-fallback
ray	48	apps	kmenuedit/icons/mini-ray.xpm	16x14	xpm-fallback
rball	16	apps	kmenuedit/icons/mini-rball.xpm	16x14	xpm-fallback
rball	22	apps	kmenuedit/icons/mini-rball.xpm	16x14	xpm-fallback
